/mnt/c1/wanghaoyu/data/ml_train_5h/pl/wavs
common_voice_pl_21658720.wav	67584
common_voice_pl_20691295.wav	51456
common_voice_pl_20618030.wav	49536
common_voice_pl_20959498.wav	32256
common_voice_pl_20626019.wav	34944
common_voice_pl_20644292.wav	59904
common_voice_pl_20613265.wav	66048
common_voice_pl_20689153.wav	94464
common_voice_pl_20674926.wav	95616
common_voice_pl_20676315.wav	75264
common_voice_pl_20807814.wav	48768
common_voice_pl_20645573.wav	72576
common_voice_pl_20787182.wav	65664
common_voice_pl_20912113.wav	47616
common_voice_pl_20650667.wav	65664
common_voice_pl_20606758.wav	55680
common_voice_pl_20605389.wav	88704
common_voice_pl_21366597.wav	81024
common_voice_pl_20671093.wav	48384
common_voice_pl_20816374.wav	53760
common_voice_pl_20950985.wav	63744
common_voice_pl_20646174.wav	47616
common_voice_pl_21174896.wav	87168
common_voice_pl_20620657.wav	76032
common_voice_pl_20607015.wav	42624
common_voice_pl_20719195.wav	48384
common_voice_pl_20720407.wav	79104
common_voice_pl_20614728.wav	78336
common_voice_pl_20654756.wav	49536
common_voice_pl_20642568.wav	44544
common_voice_pl_20637469.wav	65664
common_voice_pl_21642800.wav	51456
common_voice_pl_20766765.wav	93696
common_voice_pl_20612609.wav	55296
common_voice_pl_20818599.wav	59136
common_voice_pl_20659255.wav	48384
common_voice_pl_20614730.wav	68736
common_voice_pl_20711764.wav	77568
common_voice_pl_20642717.wav	79104
common_voice_pl_20880855.wav	39936
common_voice_pl_20678593.wav	54912
common_voice_pl_20764599.wav	54144
common_voice_pl_20691805.wav	34944
common_voice_pl_20642655.wav	76416
common_voice_pl_22459642.wav	66816
common_voice_pl_20616850.wav	107136
common_voice_pl_20616335.wav	55296
common_voice_pl_20761027.wav	38016
common_voice_pl_20671059.wav	93696
common_voice_pl_21711227.wav	155904
common_voice_pl_20603064.wav	80256
common_voice_pl_20630776.wav	100992
common_voice_pl_20554795.wav	99456
common_voice_pl_20710677.wav	50304
common_voice_pl_20618142.wav	45696
common_voice_pl_20646763.wav	74496
common_voice_pl_21758449.wav	84480
common_voice_pl_20769739.wav	41856
common_voice_pl_21403242.wav	81024
common_voice_pl_20699014.wav	66816
common_voice_pl_20614060.wav	43008
common_voice_pl_20634435.wav	65664
common_voice_pl_20810241.wav	72576
common_voice_pl_20648308.wav	59136
common_voice_pl_20615889.wav	77184
common_voice_pl_20612358.wav	66432
common_voice_pl_20664019.wav	52224
common_voice_pl_20770938.wav	48768
common_voice_pl_20624711.wav	58368
common_voice_pl_20693919.wav	49536
common_voice_pl_20685194.wav	63360
common_voice_pl_20558390.wav	34944
common_voice_pl_20708955.wav	48000
common_voice_pl_20677574.wav	61440
common_voice_pl_21315839.wav	61056
common_voice_pl_20675362.wav	54144
common_voice_pl_20613613.wav	96768
common_voice_pl_20739551.wav	76416
common_voice_pl_20640206.wav	74496
common_voice_pl_20614105.wav	87936
common_voice_pl_20686370.wav	114048
common_voice_pl_20689154.wav	63360
common_voice_pl_20610364.wav	69504
common_voice_pl_21621047.wav	46464
common_voice_pl_20947760.wav	64896
common_voice_pl_20603213.wav	69504
common_voice_pl_20959590.wav	26496
common_voice_pl_20758900.wav	78336
common_voice_pl_20751073.wav	72192
common_voice_pl_20689341.wav	92160
common_voice_pl_20635048.wav	41856
common_voice_pl_20807833.wav	63744
common_voice_pl_20744768.wav	59136
common_voice_pl_20634172.wav	61056
common_voice_pl_20683882.wav	67584
common_voice_pl_20741545.wav	36864
common_voice_pl_21709804.wav	41856
common_voice_pl_20681140.wav	67584
common_voice_pl_20788554.wav	112896
common_voice_pl_20637886.wav	76416
common_voice_pl_21924992.wav	57261
common_voice_pl_20697888.wav	64896
common_voice_pl_20649073.wav	83328
common_voice_pl_20750826.wav	29184
common_voice_pl_20617829.wav	54912
common_voice_pl_21695532.wav	56064
common_voice_pl_20646522.wav	44544
common_voice_pl_20875926.wav	103296
common_voice_pl_20639075.wav	45696
common_voice_pl_21644166.wav	119424
common_voice_pl_20765152.wav	67584
common_voice_pl_20620404.wav	64896
common_voice_pl_21330583.wav	49536
common_voice_pl_20744503.wav	36864
common_voice_pl_20650706.wav	53376
common_voice_pl_20678288.wav	105216
common_voice_pl_22229200.wav	39552
common_voice_pl_20911938.wav	40704
common_voice_pl_20647294.wav	94464
common_voice_pl_20634539.wav	70656
common_voice_pl_20912162.wav	75264
common_voice_pl_20625324.wav	43392
common_voice_pl_21645625.wav	110592
common_voice_pl_21933669.wav	65664
common_voice_pl_21642308.wav	90624
common_voice_pl_20621733.wav	71424
common_voice_pl_20666451.wav	80256
common_voice_pl_22232422.wav	40704
common_voice_pl_20666352.wav	40704
common_voice_pl_20644799.wav	42624
common_voice_pl_20738600.wav	40704
common_voice_pl_20675802.wav	57984
common_voice_pl_20804522.wav	58368
common_voice_pl_20913241.wav	86784
common_voice_pl_20698135.wav	60288
common_voice_pl_20629634.wav	66816
common_voice_pl_20722637.wav	68352
common_voice_pl_20694124.wav	67584
common_voice_pl_20643916.wav	36864
common_voice_pl_20616495.wav	80256
common_voice_pl_20773873.wav	82944
common_voice_pl_20710155.wav	57984
common_voice_pl_20753663.wav	63744
common_voice_pl_20614982.wav	56448
common_voice_pl_20782329.wav	74496
common_voice_pl_20691320.wav	50304
common_voice_pl_21370538.wav	71424
common_voice_pl_20790321.wav	37632
common_voice_pl_20774136.wav	63360
common_voice_pl_20643523.wav	75264
common_voice_pl_20755075.wav	71424
common_voice_pl_20614009.wav	66816
common_voice_pl_21381309.wav	74496
common_voice_pl_20684650.wav	89088
common_voice_pl_20697479.wav	54144
common_voice_pl_20589472.wav	53760
common_voice_pl_20617874.wav	34944
common_voice_pl_20644626.wav	38784
common_voice_pl_20779210.wav	62976
common_voice_pl_20615066.wav	57984
common_voice_pl_20686150.wav	41856
common_voice_pl_20693724.wav	55296
common_voice_pl_20619767.wav	56064
common_voice_pl_20676086.wav	83712
common_voice_pl_21097661.wav	83328
common_voice_pl_20709024.wav	80640
