/mnt/c1/wanghaoyu/data/commonvoice_wav_tune/el/wav
common_voice_el_20840492.wav	79104
common_voice_el_20734964.wav	129792
common_voice_el_20539324.wav	94464
common_voice_el_21391998.wav	73344
common_voice_el_20734965.wav	71808
common_voice_el_20539325.wav	69504
common_voice_el_20840493.wav	48768
common_voice_el_21399364.wav	97152
common_voice_el_20539326.wav	56064
common_voice_el_20734966.wav	88704
common_voice_el_20840494.wav	84864
common_voice_el_21399377.wav	77184
common_voice_el_20539327.wav	52224
common_voice_el_20840495.wav	86400
common_voice_el_20734967.wav	64512
common_voice_el_21399383.wav	106752
common_voice_el_20539328.wav	59136
common_voice_el_20734968.wav	103680
common_voice_el_21399421.wav	45312
common_voice_el_20840496.wav	81792
common_voice_el_20539329.wav	74496
common_voice_el_20840497.wav	71040
common_voice_el_21441646.wav	71040
common_voice_el_20539330.wav	62976
common_voice_el_21441671.wav	61440
common_voice_el_20840498.wav	69504
common_voice_el_20539331.wav	63744
common_voice_el_21441688.wav	62208
common_voice_el_20539332.wav	93696
common_voice_el_20840500.wav	81024
common_voice_el_20734969.wav	100992
common_voice_el_21441700.wav	54144
common_voice_el_20539338.wav	69504
common_voice_el_20840501.wav	57216
common_voice_el_20734970.wav	72576
common_voice_el_21441728.wav	51840
common_voice_el_20539339.wav	63744
common_voice_el_20840502.wav	51456
common_voice_el_20734971.wav	73344
common_voice_el_21459879.wav	61440
common_voice_el_20539341.wav	62976
common_voice_el_20840503.wav	122112
common_voice_el_20734972.wav	68736
common_voice_el_21514980.wav	65664
common_voice_el_20539342.wav	70656
common_voice_el_20840504.wav	52992
common_voice_el_20734973.wav	119808
common_voice_el_21515139.wav	69888
common_voice_el_20539348.wav	48384
common_voice_el_20840505.wav	57984
common_voice_el_20539349.wav	59904
common_voice_el_20734974.wav	133248
common_voice_el_21530270.wav	80640
common_voice_el_20840506.wav	54528
common_voice_el_20539350.wav	86784
common_voice_el_21530376.wav	84864
common_voice_el_20734975.wav	110592
common_voice_el_20840507.wav	55296
common_voice_el_20539351.wav	52224
common_voice_el_21530528.wav	79104
common_voice_el_20840509.wav	66816
common_voice_el_20734976.wav	128640
common_voice_el_20539352.wav	69504
common_voice_el_21542906.wav	52608
common_voice_el_20734977.wav	91008
common_voice_el_20840510.wav	91008
common_voice_el_20539363.wav	66816
common_voice_el_21542931.wav	79872
common_voice_el_20734978.wav	44160
common_voice_el_20840511.wav	46848
common_voice_el_21543060.wav	95232
common_voice_el_20539364.wav	44544
common_voice_el_20734979.wav	111744
common_voice_el_20840512.wav	39936
common_voice_el_20539365.wav	74496
common_voice_el_21568934.wav	33024
common_voice_el_20734980.wav	102144
common_voice_el_21675220.wav	72576
common_voice_el_20840513.wav	69120
common_voice_el_20539366.wav	70656
common_voice_el_20734981.wav	60288
common_voice_el_21698500.wav	103680
common_voice_el_20840514.wav	72576
common_voice_el_20539367.wav	75264
common_voice_el_20734982.wav	74496
common_voice_el_21722115.wav	69504
common_voice_el_20840515.wav	53760
common_voice_el_20549954.wav	97536
common_voice_el_20734983.wav	84864
common_voice_el_21775959.wav	60672
common_voice_el_20840516.wav	86784
common_voice_el_20549955.wav	38784
common_voice_el_21826475.wav	37632
common_voice_el_20840517.wav	102528
common_voice_el_20734994.wav	66048
common_voice_el_20549956.wav	71424
common_voice_el_21927301.wav	59520
common_voice_el_20840519.wav	57984
common_voice_el_20549957.wav	57984
common_voice_el_20734995.wav	50688
common_voice_el_21927302.wav	62976
common_voice_el_20549958.wav	109824
common_voice_el_20840520.wav	55680
common_voice_el_20734996.wav	92160
common_voice_el_22229307.wav	86400
common_voice_el_20549964.wav	44544
common_voice_el_20840521.wav	89088
common_voice_el_20734997.wav	99840
common_voice_el_20575980.wav	46848
common_voice_el_20549965.wav	69504
common_voice_el_20734998.wav	83328
common_voice_el_20575997.wav	67968
common_voice_el_20840522.wav	69120
common_voice_el_20549966.wav	42624
common_voice_el_20735004.wav	124416
common_voice_el_20840523.wav	76032
common_voice_el_20576266.wav	58368
common_voice_el_20549967.wav	74496
common_voice_el_20576524.wav	56064
common_voice_el_20735005.wav	77952
common_voice_el_20846491.wav	83712
common_voice_el_20549968.wav	69504
common_voice_el_20582563.wav	86016
common_voice_el_20735006.wav	67968
common_voice_el_20549979.wav	39936
common_voice_el_20846492.wav	80640
common_voice_el_20735007.wav	67200
common_voice_el_20577618.wav	66048
common_voice_el_20846493.wav	42240
common_voice_el_20549980.wav	50304
common_voice_el_20735008.wav	86016
common_voice_el_20577732.wav	82944
common_voice_el_20846494.wav	111744
common_voice_el_20549981.wav	54144
common_voice_el_20735044.wav	77568
common_voice_el_20577760.wav	87168
common_voice_el_20846495.wav	44544
common_voice_el_20549982.wav	48384
common_voice_el_20735045.wav	60672
common_voice_el_20578094.wav	100224
common_voice_el_20549983.wav	52224
common_voice_el_20846496.wav	66432
common_voice_el_20735046.wav	82560
common_voice_el_20578158.wav	66048
common_voice_el_20549989.wav	38016
common_voice_el_20846497.wav	72192
