/mnt/c1/wanghaoyu/data/ml_train_5h/eu/wavs
common_voice_eu_19487986.wav	70656
common_voice_eu_18327352.wav	57984
common_voice_eu_18331336.wav	100224
common_voice_eu_18538023.wav	97920
common_voice_eu_18681800.wav	54528
common_voice_eu_18721565.wav	85248
common_voice_eu_21587738.wav	113664
common_voice_eu_18559115.wav	62208
common_voice_eu_18720938.wav	54528
common_voice_eu_18683955.wav	69504
common_voice_eu_18826159.wav	71808
common_voice_eu_18704640.wav	109824
common_voice_eu_18726968.wav	73344
common_voice_eu_18767906.wav	68736
common_voice_eu_18638885.wav	124416
common_voice_eu_18575297.wav	104448
common_voice_eu_18784147.wav	81024
common_voice_eu_18599534.wav	122496
common_voice_eu_18544981.wav	75264
common_voice_eu_18688381.wav	85632
common_voice_eu_18425483.wav	109824
common_voice_eu_18778797.wav	59136
common_voice_eu_18711010.wav	76416
common_voice_eu_18761993.wav	64896
common_voice_eu_18584936.wav	88704
common_voice_eu_18535165.wav	105984
common_voice_eu_18562054.wav	82944
common_voice_eu_18260523.wav	78336
common_voice_eu_18832327.wav	51456
common_voice_eu_18704276.wav	69504
common_voice_eu_18586239.wav	74880
common_voice_eu_18697462.wav	67584
common_voice_eu_18587616.wav	70656
common_voice_eu_21377319.wav	57984
common_voice_eu_19047975.wav	109056
common_voice_eu_19017302.wav	94848
common_voice_eu_18346668.wav	77184
common_voice_eu_18859348.wav	56064
common_voice_eu_18610052.wav	104064
common_voice_eu_18342756.wav	78336
common_voice_eu_18658524.wav	79104
common_voice_eu_18695511.wav	70656
common_voice_eu_21703487.wav	95616
common_voice_eu_18490378.wav	88704
common_voice_eu_18788158.wav	86016
common_voice_eu_18823864.wav	44544
common_voice_eu_21377104.wav	77184
common_voice_eu_18288699.wav	74112
common_voice_eu_21795277.wav	100608
common_voice_eu_18782724.wav	85632
common_voice_eu_18712601.wav	52608
common_voice_eu_18435805.wav	136320
common_voice_eu_21768657.wav	77952
common_voice_eu_18762021.wav	52224
common_voice_eu_21700552.wav	78336
common_voice_eu_21701538.wav	69504
common_voice_eu_18564897.wav	79872
common_voice_eu_18694787.wav	50304
common_voice_eu_18689129.wav	64896
common_voice_eu_21332785.wav	57216
common_voice_eu_18838367.wav	76032
common_voice_eu_18631101.wav	76416
common_voice_eu_21377208.wav	46464
common_voice_eu_18631903.wav	94848
common_voice_eu_18720721.wav	94464
common_voice_eu_18705601.wav	63744
common_voice_eu_21653953.wav	88704
common_voice_eu_21746259.wav	80256
common_voice_eu_18776865.wav	96384
common_voice_eu_18610331.wav	84864
common_voice_eu_19411273.wav	98304
common_voice_eu_18844392.wav	85248
common_voice_eu_18773952.wav	57984
common_voice_eu_18588908.wav	67584
common_voice_eu_21783101.wav	123648
common_voice_eu_18593592.wav	57216
common_voice_eu_18822568.wav	95616
common_voice_eu_18254636.wav	56448
common_voice_eu_18716096.wav	82944
common_voice_eu_18450469.wav	71424
common_voice_eu_21688960.wav	84864
common_voice_eu_18610103.wav	74880
common_voice_eu_22343376.wav	34176
common_voice_eu_18783625.wav	88704
common_voice_eu_18688364.wav	101760
common_voice_eu_18682424.wav	67584
common_voice_eu_18327999.wav	47616
common_voice_eu_18552753.wav	57984
common_voice_eu_18728918.wav	77952
common_voice_eu_18651406.wav	84864
common_voice_eu_18756856.wav	66048
common_voice_eu_18682812.wav	86016
common_voice_eu_18717146.wav	91392
common_voice_eu_18818433.wav	80256
common_voice_eu_18792155.wav	87552
common_voice_eu_18824459.wav	64896
common_voice_eu_18596379.wav	91776
common_voice_eu_18535191.wav	76800
common_voice_eu_18695704.wav	65664
common_voice_eu_21661339.wav	90624
common_voice_eu_18774803.wav	72960
common_voice_eu_18827905.wav	78720
common_voice_eu_18704404.wav	54144
common_voice_eu_18640979.wav	65664
common_voice_eu_21746803.wav	65664
common_voice_eu_18507636.wav	100992
common_voice_eu_18810520.wav	88704
common_voice_eu_18681650.wav	53376
common_voice_eu_18823385.wav	77184
common_voice_eu_18663310.wav	96384
common_voice_eu_18726641.wav	119424
common_voice_eu_18597028.wav	118656
common_voice_eu_18390233.wav	126336
common_voice_eu_18455476.wav	112896
common_voice_eu_21769026.wav	67968
common_voice_eu_18645894.wav	122112
common_voice_eu_18610231.wav	96000
common_voice_eu_18832376.wav	63360
common_voice_eu_18709730.wav	82560
common_voice_eu_18643385.wav	94464
common_voice_eu_19229919.wav	87936
common_voice_eu_21749055.wav	57216
common_voice_eu_18537673.wav	61824
common_voice_eu_18728979.wav	72192
common_voice_eu_18774511.wav	60672
common_voice_eu_18596863.wav	78720
common_voice_eu_18700809.wav	51456
common_voice_eu_18546758.wav	102144
common_voice_eu_18581634.wav	71424
common_voice_eu_18717522.wav	107904
common_voice_eu_18705444.wav	68736
common_voice_eu_18837205.wav	107136
common_voice_eu_18801098.wav	79104
common_voice_eu_18694468.wav	72576
common_voice_eu_18605093.wav	55296
common_voice_eu_18643487.wav	99456
common_voice_eu_18689270.wav	57600
common_voice_eu_18803932.wav	74496
common_voice_eu_19161113.wav	69504
common_voice_eu_18794389.wav	91776
common_voice_eu_18343265.wav	72576
common_voice_eu_21508165.wav	102144
common_voice_eu_18523120.wav	89856
common_voice_eu_21749644.wav	139008
common_voice_eu_18795504.wav	67968
common_voice_eu_21739431.wav	62976
common_voice_eu_18707195.wav	74112
common_voice_eu_19017780.wav	84864
common_voice_eu_18811166.wav	82944
common_voice_eu_18674774.wav	72960
common_voice_eu_18435862.wav	81792
common_voice_eu_18800833.wav	84480
common_voice_eu_18823364.wav	78336
common_voice_eu_21347688.wav	76416
common_voice_eu_18777145.wav	56064
common_voice_eu_18717085.wav	75648
common_voice_eu_18359351.wav	41856
common_voice_eu_18548964.wav	93312
common_voice_eu_18701521.wav	71808
common_voice_eu_18767699.wav	92544
common_voice_eu_18596206.wav	67584
common_voice_eu_18677755.wav	65664
common_voice_eu_18648249.wav	89088
common_voice_eu_18823892.wav	69504
common_voice_eu_18741006.wav	69888
common_voice_eu_18688602.wav	89472
common_voice_eu_18735010.wav	106368
common_voice_eu_18643663.wav	86784
common_voice_eu_18704693.wav	54144
common_voice_eu_18676994.wav	62976
common_voice_eu_18793710.wav	90624
common_voice_eu_18676330.wav	82944
common_voice_eu_18544015.wav	66816
common_voice_eu_18511693.wav	95232
common_voice_eu_18783472.wav	87936
common_voice_eu_18638563.wav	85632
common_voice_eu_21690574.wav	120576
common_voice_eu_21525174.wav	107904
common_voice_eu_19418516.wav	79872
common_voice_eu_18327494.wav	70656
common_voice_eu_18767627.wav	95616
common_voice_eu_18650744.wav	93696
common_voice_eu_21733833.wav	93696
common_voice_eu_18701146.wav	47616
common_voice_eu_18549004.wav	71424
common_voice_eu_18688768.wav	75264
common_voice_eu_18775079.wav	72960
common_voice_eu_18358285.wav	70656
common_voice_eu_18596155.wav	70656
common_voice_eu_18760061.wav	52224
common_voice_eu_18700448.wav	75264
common_voice_eu_18572567.wav	61440
common_voice_eu_18569465.wav	109056
common_voice_eu_18628198.wav	114816
common_voice_eu_18558444.wav	64512
common_voice_eu_18614827.wav	99072
common_voice_eu_21746893.wav	80256
